2025-01-01 20:46:22 - Model: SimpleCNN_11_UE
2025-01-01 20:46:22 - Learning rate: 0.001
2025-01-01 20:46:22 - Number of epochs: 64
2025-01-01 20:46:22 - Train batch size: 64
2025-01-01 20:46:22 - Test batch size: 64
2025-01-01 20:46:22 - Federated learning epochs: 30
2025-01-01 20:46:22 - Number of clients: 10
2025-01-01 20:46:27 - Before train, fl0Client4 gNB_test Accuracy  8.41 %
2025-01-01 20:46:27 - Before train, fl0Client4 client_test Accuracy  8.3 %
2025-01-01 20:51:16 - running Epoch:25, fl78Client2,avg_loss is 0.21135239199369768
2025-01-01 20:51:17 - running Epoch:26, fl78Client2,avg_loss is 0.1316566097113905
2025-01-01 20:51:18 - running Epoch:27, fl78Client2,avg_loss is 0.07683590738267838
2025-01-01 20:51:19 - running Epoch:28, fl78Client2,avg_loss is 0.05518967818610276
2025-01-01 20:51:21 - running Epoch:29, fl78Client2,avg_loss is 0.03728868588333643
2025-01-01 20:51:22 - running Epoch:30, fl78Client2,avg_loss is 0.025435834321417387
2025-01-01 20:51:23 - running Epoch:31, fl78Client2,avg_loss is 0.019826410350071478
2025-01-01 20:51:24 - running Epoch:32, fl78Client2,avg_loss is 0.015299528719315047
2025-01-01 20:51:25 - running Epoch:33, fl78Client2,avg_loss is 0.008921906004270798
2025-01-01 20:51:26 - running Epoch:34, fl78Client2,avg_loss is 0.007322697923813439
2025-01-01 20:51:27 - running Epoch:35, fl78Client2,avg_loss is 0.005537206463256403
2025-01-01 20:51:28 - running Epoch:36, fl78Client2,avg_loss is 0.005158763959461563
2025-01-01 20:51:29 - running Epoch:37, fl78Client2,avg_loss is 0.005084926431963244
2025-01-01 20:51:30 - running Epoch:38, fl78Client2,avg_loss is 0.004698860114204544
2025-01-01 20:51:31 - running Epoch:39, fl78Client2,avg_loss is 0.003159163927930537
2025-01-01 20:51:32 - running Epoch:40, fl78Client2,avg_loss is 0.0027134404665071377
2025-01-01 20:51:33 - running Epoch:41, fl78Client2,avg_loss is 0.0025004400618232883
2025-01-01 20:51:34 - running Epoch:42, fl78Client2,avg_loss is 0.002169311917504838
2025-01-01 20:51:35 - running Epoch:43, fl78Client2,avg_loss is 0.001977271269240617
2025-01-01 20:51:36 - running Epoch:44, fl78Client2,avg_loss is 0.0018088643371327957
2025-01-01 20:51:37 - running Epoch:45, fl78Client2,avg_loss is 0.0016236371593549848
2025-01-01 20:51:39 - running Epoch:46, fl78Client2,avg_loss is 0.0015255648516047794
2025-01-01 20:51:40 - running Epoch:47, fl78Client2,avg_loss is 0.0013817949868927273
2025-01-01 20:51:41 - running Epoch:48, fl78Client2,avg_loss is 0.001304032989111552
2025-01-01 20:51:42 - running Epoch:49, fl78Client2,avg_loss is 0.001265398090737695
2025-01-01 20:51:43 - running Epoch:50, fl78Client2,avg_loss is 0.0011923104735338896
2025-01-01 20:51:44 - running Epoch:51, fl78Client2,avg_loss is 0.0012074903948998809
2025-01-01 20:51:45 - running Epoch:52, fl78Client2,avg_loss is 0.0010678394394779366
2025-01-01 20:51:46 - running Epoch:53, fl78Client2,avg_loss is 0.0007880822776763735
2025-01-01 20:51:47 - running Epoch:54, fl78Client2,avg_loss is 0.0007381477802873978
2025-01-01 20:51:48 - running Epoch:55, fl78Client2,avg_loss is 0.0006569709991328889
2025-01-01 20:51:49 - running Epoch:56, fl78Client2,avg_loss is 0.0006163059063314731
2025-01-01 20:51:50 - running Epoch:57, fl78Client2,avg_loss is 0.0006215922660459587
2025-01-01 20:51:51 - running Epoch:58, fl78Client2,avg_loss is 0.0005827021001855831
2025-01-01 20:51:52 - running Epoch:59, fl78Client2,avg_loss is 0.0005338688596900363
2025-01-01 20:51:53 - running Epoch:60, fl78Client2,avg_loss is 0.0005138621255136507
2025-01-01 20:51:55 - running Epoch:61, fl78Client2,avg_loss is 0.0005085771115750215
2025-01-01 20:51:56 - running Epoch:62, fl78Client2,avg_loss is 0.00046332292678718796
2025-01-01 20:51:57 - running Epoch:63, fl78Client2,avg_loss is 0.0003707789048947441
2025-01-01 20:51:58 - After train, fl1Client2 gNB_test Accuracy  63.49 %
2025-01-01 20:51:58 - After train, fl1Client2 Test Accuracy  66.4 %
2025-01-01 20:52:00 - Before train, fl1Client7 gNB_test Accuracy  48.84 %
2025-01-01 20:52:01 - Before train, fl1Client7 client_test Accuracy  46.300000000000004 %
2025-01-01 20:52:02 - running Epoch:0, fl78Client7,avg_loss is 1.181756931769697
2025-01-01 20:52:02 - running Epoch:1, fl78Client7,avg_loss is 0.9275627762456483
2025-01-01 20:52:03 - running Epoch:2, fl78Client7,avg_loss is 0.841496904439564
2025-01-01 20:52:04 - running Epoch:3, fl78Client7,avg_loss is 0.7689149149611026
2025-01-01 20:52:05 - running Epoch:4, fl78Client7,avg_loss is 0.7081118818325333
2025-01-01 20:52:06 - running Epoch:5, fl78Client7,avg_loss is 0.6647190100784544
2025-01-01 20:52:07 - running Epoch:6, fl78Client7,avg_loss is 0.6370757761635358
2025-01-01 20:52:08 - running Epoch:7, fl78Client7,avg_loss is 0.5857214486297173
2025-01-01 20:52:09 - running Epoch:8, fl78Client7,avg_loss is 0.55218624201002
2025-01-01 20:52:10 - running Epoch:9, fl78Client7,avg_loss is 0.5286434190937236
2025-01-01 20:52:11 - running Epoch:10, fl78Client7,avg_loss is 0.49433913789217987
2025-01-01 20:52:12 - running Epoch:11, fl78Client7,avg_loss is 0.45592209696769714
2025-01-01 20:52:13 - running Epoch:12, fl78Client7,avg_loss is 0.42962476082994966
2025-01-01 20:52:14 - running Epoch:13, fl78Client7,avg_loss is 0.40433947685398636
2025-01-01 20:52:15 - running Epoch:14, fl78Client7,avg_loss is 0.3818000109889839
2025-01-01 20:52:16 - running Epoch:15, fl78Client7,avg_loss is 0.3523574371503878
2025-01-01 20:52:17 - running Epoch:16, fl78Client7,avg_loss is 0.3322021121842952
2025-01-01 20:52:17 - running Epoch:17, fl78Client7,avg_loss is 0.3088385030815873
2025-01-01 20:52:18 - running Epoch:18, fl78Client7,avg_loss is 0.2837006500627421
2025-01-01 20:52:19 - running Epoch:19, fl78Client7,avg_loss is 0.26317883801611164
2025-01-01 20:52:19 - Tweak done
2025-01-01 20:52:20 - running Epoch:20, fl78Client7,avg_loss is 0.4581262001508399
2025-01-01 20:52:22 - running Epoch:21, fl78Client7,avg_loss is 0.4060882067755808
2025-01-01 20:52:23 - running Epoch:22, fl78Client7,avg_loss is 0.34087688372104985
2025-01-01 20:52:24 - running Epoch:23, fl78Client7,avg_loss is 0.13335009702021564
2025-01-01 20:52:25 - running Epoch:24, fl78Client7,avg_loss is 0.13706265333332593
2025-01-01 20:52:26 - running Epoch:25, fl78Client7,avg_loss is 0.07853719945761221
2025-01-01 20:52:27 - running Epoch:26, fl78Client7,avg_loss is 0.03955639170223399
2025-01-01 20:52:28 - running Epoch:27, fl78Client7,avg_loss is 0.14029831059654302
2025-01-01 20:52:29 - running Epoch:28, fl78Client7,avg_loss is 0.05256325124373919
2025-01-01 20:52:30 - running Epoch:29, fl78Client7,avg_loss is 0.0196746371309214
2025-01-01 20:52:31 - running Epoch:30, fl78Client7,avg_loss is 0.01288410724447215
2025-01-01 20:52:32 - running Epoch:31, fl78Client7,avg_loss is 0.009543664387981349
2025-01-01 20:52:33 - running Epoch:32, fl78Client7,avg_loss is 0.007576322589729783
2025-01-01 20:52:34 - running Epoch:33, fl78Client7,avg_loss is 0.02631798887601759
2025-01-01 20:52:35 - running Epoch:34, fl78Client7,avg_loss is 0.05533842096411729
2025-01-01 20:52:37 - running Epoch:35, fl78Client7,avg_loss is 0.1870494788465432
2025-01-01 20:52:38 - running Epoch:36, fl78Client7,avg_loss is 0.16517451320645177
2025-01-01 20:52:39 - running Epoch:37, fl78Client7,avg_loss is 0.042830702271076694
2025-01-01 20:52:40 - running Epoch:38, fl78Client7,avg_loss is 0.014456864923851776
2025-01-01 20:52:41 - running Epoch:39, fl78Client7,avg_loss is 0.007670069894387941
2025-01-01 20:52:42 - running Epoch:40, fl78Client7,avg_loss is 0.004503061311154426
2025-01-01 20:52:43 - running Epoch:41, fl78Client7,avg_loss is 0.003388719090932532
2025-01-01 20:52:44 - running Epoch:42, fl78Client7,avg_loss is 0.002786293465207932
2025-01-01 20:52:45 - running Epoch:43, fl78Client7,avg_loss is 0.0024072657356958224
2025-01-01 20:52:46 - running Epoch:44, fl78Client7,avg_loss is 0.002102894513997473
2025-01-01 20:52:47 - running Epoch:45, fl78Client7,avg_loss is 0.0018731196575998506
2025-01-01 20:52:49 - running Epoch:46, fl78Client7,avg_loss is 0.0016584155662574722
2025-01-01 20:52:50 - running Epoch:47, fl78Client7,avg_loss is 0.0015174047181477086
2025-01-01 20:52:51 - running Epoch:48, fl78Client7,avg_loss is 0.0013647473658894814
2025-01-01 20:52:52 - running Epoch:49, fl78Client7,avg_loss is 0.0012295623361486705
2025-01-01 20:52:53 - running Epoch:50, fl78Client7,avg_loss is 0.0011415181024282983
2025-01-01 20:52:54 - running Epoch:51, fl78Client7,avg_loss is 0.0010293281657025926
2025-01-01 20:52:55 - running Epoch:52, fl78Client7,avg_loss is 0.0009637666266423332
2025-01-01 20:52:56 - running Epoch:53, fl78Client7,avg_loss is 0.0009026427210243773
2025-01-01 20:52:57 - running Epoch:54, fl78Client7,avg_loss is 0.0008295915307642161
2025-01-01 20:52:58 - running Epoch:55, fl78Client7,avg_loss is 0.000767757691357497
2025-01-01 20:52:59 - running Epoch:56, fl78Client7,avg_loss is 0.00071430324740366
2025-01-01 20:53:01 - running Epoch:57, fl78Client7,avg_loss is 0.0006759886079485516
2025-01-01 20:53:02 - running Epoch:58, fl78Client7,avg_loss is 0.0006123378841925553
2025-01-01 20:53:03 - running Epoch:59, fl78Client7,avg_loss is 0.0005668665859347233
2025-01-01 20:53:04 - running Epoch:60, fl78Client7,avg_loss is 0.0005411129666616127
2025-01-01 20:53:05 - running Epoch:61, fl78Client7,avg_loss is 0.0005007233801135746
2025-01-01 20:53:06 - running Epoch:62, fl78Client7,avg_loss is 0.0004688790731155608
2025-01-01 20:53:07 - running Epoch:63, fl78Client7,avg_loss is 0.0004404038719499861
2025-01-01 20:53:08 - After train, fl1Client7 gNB_test Accuracy  62.73 %
2025-01-01 20:53:08 - After train, fl1Client7 Test Accuracy  61.6 %
2025-01-01 20:53:09 - get all clients models ready
2025-01-01 20:53:09 - model prunning done
2025-01-01 20:53:10 - -----fl1merged_model Test Accuracy  66.38 %-----
2025-01-01 20:53:11 - Before train, fl2Client4 gNB_test Accuracy  66.38 %
2025-01-01 20:53:12 - Before train, fl2Client4 client_test Accuracy  65.9 %
2025-01-01 20:53:12 - running Epoch:0, fl78Client4,avg_loss is 1.3548774447622178
2025-01-01 20:53:13 - running Epoch:1, fl78Client4,avg_loss is 1.0112519328352771
2025-01-01 20:53:14 - running Epoch:2, fl78Client4,avg_loss is 0.817435816873478
2025-01-01 20:53:15 - running Epoch:3, fl78Client4,avg_loss is 0.6834988771360132
2025-01-01 20:53:16 - running Epoch:4, fl78Client4,avg_loss is 0.6119684441180169
2025-01-01 20:53:17 - running Epoch:5, fl78Client4,avg_loss is 0.5551543480987791
2025-01-01 20:53:18 - running Epoch:6, fl78Client4,avg_loss is 0.4749784652568117
2025-01-01 20:53:19 - running Epoch:7, fl78Client4,avg_loss is 0.4178427499306353
2025-01-01 20:53:20 - running Epoch:8, fl78Client4,avg_loss is 0.3681839002838618
2025-01-01 20:53:20 - running Epoch:9, fl78Client4,avg_loss is 0.3202342811641814
2025-01-01 20:53:21 - running Epoch:10, fl78Client4,avg_loss is 0.26955843594255324
2025-01-01 20:53:22 - running Epoch:11, fl78Client4,avg_loss is 0.23106771434032464
2025-01-01 20:53:23 - running Epoch:12, fl78Client4,avg_loss is 0.20739775386792195
2025-01-01 20:53:24 - running Epoch:13, fl78Client4,avg_loss is 0.17139446631639818
2025-01-01 20:53:25 - running Epoch:14, fl78Client4,avg_loss is 0.15207656180556817
2025-01-01 20:53:26 - running Epoch:15, fl78Client4,avg_loss is 0.13323030998057958
2025-01-01 20:53:27 - running Epoch:16, fl78Client4,avg_loss is 0.11697615572263169
2025-01-01 20:53:28 - running Epoch:17, fl78Client4,avg_loss is 0.09589074746575914
2025-01-01 20:53:29 - running Epoch:18, fl78Client4,avg_loss is 0.08080914878298211
2025-01-01 20:53:30 - running Epoch:19, fl78Client4,avg_loss is 0.0725076719646967
2025-01-01 20:53:30 - Tweak done
2025-01-01 20:53:31 - running Epoch:20, fl78Client4,avg_loss is 0.6910457827528066
2025-01-01 20:53:32 - running Epoch:21, fl78Client4,avg_loss is 0.21070806663247604
2025-01-01 20:53:33 - running Epoch:22, fl78Client4,avg_loss is 0.14817748435690434
2025-01-01 20:53:34 - running Epoch:23, fl78Client4,avg_loss is 0.18323444216688978
2025-01-01 20:53:35 - running Epoch:24, fl78Client4,avg_loss is 0.1225721869570545
2025-01-01 20:53:36 - running Epoch:25, fl78Client4,avg_loss is 0.043366864677282825
2025-01-01 20:53:37 - running Epoch:26, fl78Client4,avg_loss is 0.02469828362942119
2025-01-01 20:53:38 - running Epoch:27, fl78Client4,avg_loss is 0.016883742885039296
2025-01-01 20:53:39 - running Epoch:28, fl78Client4,avg_loss is 0.012238965906155638
2025-01-01 20:53:41 - running Epoch:29, fl78Client4,avg_loss is 0.010087932778310172
2025-01-01 20:53:42 - running Epoch:30, fl78Client4,avg_loss is 0.00840778154309226
2025-01-01 20:53:43 - running Epoch:31, fl78Client4,avg_loss is 0.007490836042627881
2025-01-01 20:53:44 - running Epoch:32, fl78Client4,avg_loss is 0.006675781926753212
2025-01-01 20:53:45 - running Epoch:33, fl78Client4,avg_loss is 0.005394406737523932
2025-01-01 20:53:46 - running Epoch:34, fl78Client4,avg_loss is 0.004266990202809153
2025-01-01 20:53:47 - running Epoch:35, fl78Client4,avg_loss is 0.0037224522609075037
2025-01-01 20:53:48 - running Epoch:36, fl78Client4,avg_loss is 0.003126837404539125
2025-01-01 20:53:49 - running Epoch:37, fl78Client4,avg_loss is 0.0028124463293536365
2025-01-01 20:53:50 - running Epoch:38, fl78Client4,avg_loss is 0.002743734717310135
2025-01-01 20:53:51 - running Epoch:39, fl78Client4,avg_loss is 0.0023821854958004213
2025-01-01 20:53:52 - running Epoch:40, fl78Client4,avg_loss is 0.002054923883774848
2025-01-01 20:53:53 - running Epoch:41, fl78Client4,avg_loss is 0.0018526357038630337
2025-01-01 20:53:54 - running Epoch:42, fl78Client4,avg_loss is 0.0017118758236093423
2025-01-01 20:53:56 - running Epoch:43, fl78Client4,avg_loss is 0.0016718986083140385
2025-01-01 20:53:57 - running Epoch:44, fl78Client4,avg_loss is 0.0014525439510640653
2025-01-01 20:53:58 - running Epoch:45, fl78Client4,avg_loss is 0.0013415197977395374
2025-01-01 20:53:59 - running Epoch:46, fl78Client4,avg_loss is 0.001204539298174219
2025-01-01 20:54:00 - running Epoch:47, fl78Client4,avg_loss is 0.0012332882836779367
2025-01-01 20:54:01 - running Epoch:48, fl78Client4,avg_loss is 0.0010149193282203773
2025-01-01 20:54:02 - running Epoch:49, fl78Client4,avg_loss is 0.0009309897752614291
2025-01-01 20:54:03 - running Epoch:50, fl78Client4,avg_loss is 0.0008394185080092777
2025-01-01 20:54:04 - running Epoch:51, fl78Client4,avg_loss is 0.000750277956204984
2025-01-01 20:54:05 - running Epoch:52, fl78Client4,avg_loss is 0.000697058410371972
2025-01-01 20:54:06 - running Epoch:53, fl78Client4,avg_loss is 0.0007645156510068175
2025-01-01 20:54:07 - running Epoch:54, fl78Client4,avg_loss is 0.0006428535841994837
2025-01-01 20:54:08 - running Epoch:55, fl78Client4,avg_loss is 0.0005944512052832856
2025-01-01 20:54:09 - running Epoch:56, fl78Client4,avg_loss is 0.0005650026639009814
2025-01-01 20:54:10 - running Epoch:57, fl78Client4,avg_loss is 0.0005041313916886862
2025-01-01 20:54:12 - running Epoch:58, fl78Client4,avg_loss is 0.00047091720257355255
2025-01-01 20:54:13 - running Epoch:59, fl78Client4,avg_loss is 0.0004194791558054217
2025-01-01 20:54:14 - running Epoch:60, fl78Client4,avg_loss is 0.0004577267741124275
2025-01-01 20:54:15 - running Epoch:61, fl78Client4,avg_loss is 0.000441862674189814
2025-01-01 20:54:16 - running Epoch:62, fl78Client4,avg_loss is 0.0003659924869116136
2025-01-01 20:54:17 - running Epoch:63, fl78Client4,avg_loss is 0.00035623026016327446
2025-01-01 20:54:18 - After train, fl2Client4 gNB_test Accuracy  65.41 %
2025-01-01 20:54:19 - After train, fl2Client4 Test Accuracy  65.2 %
2025-01-01 20:54:20 - Before train, fl2Client1 gNB_test Accuracy  66.38 %
2025-01-01 20:54:20 - Before train, fl2Client1 client_test Accuracy  65.10000000000001 %
2025-01-01 20:54:21 - running Epoch:0, fl78Client1,avg_loss is 1.5071557722514188
2025-01-01 20:54:22 - running Epoch:1, fl78Client1,avg_loss is 1.080661320988136
2025-01-01 20:54:23 - running Epoch:2, fl78Client1,avg_loss is 0.9034906844549542
2025-01-01 20:54:24 - running Epoch:3, fl78Client1,avg_loss is 0.7877338004263141
2025-01-01 20:54:25 - running Epoch:4, fl78Client1,avg_loss is 0.6731319582160515
2025-01-01 20:54:26 - running Epoch:5, fl78Client1,avg_loss is 0.5906586647033691
2025-01-01 20:54:27 - running Epoch:6, fl78Client1,avg_loss is 0.547301934489721
2025-01-01 20:54:28 - running Epoch:7, fl78Client1,avg_loss is 0.4692389974488488
2025-01-01 20:54:28 - running Epoch:8, fl78Client1,avg_loss is 0.4138902625705622
2025-01-01 20:54:29 - running Epoch:9, fl78Client1,avg_loss is 0.3993388993453376
2025-01-01 20:54:30 - running Epoch:10, fl78Client1,avg_loss is 0.31123207547242127
2025-01-01 20:54:31 - running Epoch:11, fl78Client1,avg_loss is 0.2914433055852033
2025-01-01 20:54:32 - running Epoch:12, fl78Client1,avg_loss is 0.23640045235994495
2025-01-01 20:54:33 - running Epoch:13, fl78Client1,avg_loss is 0.19878229616752155
2025-01-01 20:54:34 - running Epoch:14, fl78Client1,avg_loss is 0.1709919917055323
2025-01-01 20:54:35 - running Epoch:15, fl78Client1,avg_loss is 0.15205457410480402
2025-01-01 20:54:36 - running Epoch:16, fl78Client1,avg_loss is 0.1348447994906691
2025-01-01 20:54:37 - running Epoch:17, fl78Client1,avg_loss is 0.11534935042639322
2025-01-01 20:54:38 - running Epoch:18, fl78Client1,avg_loss is 0.10520822545395622
2025-01-01 20:54:39 - running Epoch:19, fl78Client1,avg_loss is 0.09026306014083608
2025-01-01 20:54:39 - Tweak done
2025-01-01 20:54:40 - running Epoch:20, fl78Client1,avg_loss is 1.5127293111025533
2025-01-01 20:54:41 - running Epoch:21, fl78Client1,avg_loss is 0.34789691422181795
2025-01-01 20:54:42 - running Epoch:22, fl78Client1,avg_loss is 0.13745857690331303
2025-01-01 20:54:43 - running Epoch:23, fl78Client1,avg_loss is 0.0896412732103203
2025-01-01 20:54:44 - running Epoch:24, fl78Client1,avg_loss is 0.08468159415488001
2025-01-01 20:54:45 - running Epoch:25, fl78Client1,avg_loss is 0.08804231849086436
2025-01-01 20:54:46 - running Epoch:26, fl78Client1,avg_loss is 0.04532558375474396
2025-01-01 20:54:47 - running Epoch:27, fl78Client1,avg_loss is 0.026345078574045548
2025-01-01 20:54:48 - running Epoch:28, fl78Client1,avg_loss is 0.01591135056901582
2025-01-01 20:54:49 - running Epoch:29, fl78Client1,avg_loss is 0.011734910662981528
2025-01-01 20:54:50 - running Epoch:30, fl78Client1,avg_loss is 0.009200528776862575
2025-01-01 20:54:51 - running Epoch:31, fl78Client1,avg_loss is 0.008142530794337959
2025-01-01 20:54:52 - running Epoch:32, fl78Client1,avg_loss is 0.006251484438588348
2025-01-01 20:54:53 - running Epoch:33, fl78Client1,avg_loss is 0.005392600357815434
2025-01-01 20:54:54 - running Epoch:34, fl78Client1,avg_loss is 0.004897958613767088
2025-01-01 20:54:55 - running Epoch:35, fl78Client1,avg_loss is 0.004536352152759327
2025-01-01 20:54:57 - running Epoch:36, fl78Client1,avg_loss is 0.0037826971943737773
2025-01-01 20:54:58 - running Epoch:37, fl78Client1,avg_loss is 0.003390825642390719
2025-01-01 20:54:59 - running Epoch:38, fl78Client1,avg_loss is 0.0030933369239910117
2025-01-01 20:55:00 - running Epoch:39, fl78Client1,avg_loss is 0.00280323121372516
2025-01-01 20:55:01 - running Epoch:40, fl78Client1,avg_loss is 0.0026231919816117498
2025-01-01 20:55:02 - running Epoch:41, fl78Client1,avg_loss is 0.0021170626447500683
2025-01-01 20:55:03 - running Epoch:42, fl78Client1,avg_loss is 0.0019831483376129898
2025-01-01 20:55:04 - running Epoch:43, fl78Client1,avg_loss is 0.0017490994054057836
2025-01-01 20:55:05 - running Epoch:44, fl78Client1,avg_loss is 0.0015182919473139733
2025-01-01 20:55:06 - running Epoch:45, fl78Client1,avg_loss is 0.0015512078181144934
2025-01-01 20:55:07 - running Epoch:46, fl78Client1,avg_loss is 0.0014941581183030635
2025-01-01 20:55:09 - running Epoch:47, fl78Client1,avg_loss is 0.0013135185677416717
2025-01-01 20:55:10 - running Epoch:48, fl78Client1,avg_loss is 0.0010906341979339059
2025-01-01 20:55:11 - running Epoch:49, fl78Client1,avg_loss is 0.0009933930521100005
2025-01-01 20:55:12 - running Epoch:50, fl78Client1,avg_loss is 0.0008827827316767807
2025-01-01 20:55:13 - running Epoch:51, fl78Client1,avg_loss is 0.0009031140258759731
2025-01-01 20:55:14 - running Epoch:52, fl78Client1,avg_loss is 0.0008330483338058796
2025-01-01 20:55:15 - running Epoch:53, fl78Client1,avg_loss is 0.0006963587410252871
2025-01-01 20:55:16 - running Epoch:54, fl78Client1,avg_loss is 0.0006650293741781925
2025-01-01 20:55:17 - running Epoch:55, fl78Client1,avg_loss is 0.0006541612283975075
